Contact_ID,Call_Date,Direction,cc_care_package,cc_care_package_discussed,cc_urgency_getting_on_site,cc_external_consultant,cc_agent_cross_sell_attempt,cc_customer_issues_concerns,cc_business_struggles_financial_hardship,cc_call_initiated_by,cc_questionnaire_completion,cc_chasing_response,cc_issues_within_questionnaire,cc_login_issues,cc_platform_issues,cc_dissatisfaction_time_to_complete,cc_process_complexity_concerns,cc_questions_harder_than_expected,cc_dissatisfaction_support,cc_contractor_sentiment,cc_contractor_sentiment_start_score,cc_contractor_sentiment_end_score,cc_contractor_sentiment_overall_score,cc_contractor_sentiment_issues_score,cc_pricing_mentioned,cc_pricing_sentiment_impact,cc_refund_discussed,cc_contractor_suggest_leave,cc_contractor_complained,Co_Ref,Analysed_Call,Call_Year
6.91673E+11,06-01-2026,IN_BOUND,Standard,Yes,No,Yes,No,Yes,No,Customer,Yes,No,Yes,No,No,Yes,Yes,No,No,Dissatisfied,20,60,40,40,Yes,Yes,No,Yes,Yes,PN7248,1,2026
6.90298E+11,18-12-2025,IN_BOUND,Express,Yes,No,Yes,No,Yes,No,Customer,No,No,N/A,No,Yes,No,Yes,No,No,Satisfied,20,80,80,80,Yes,Yes,No,Yes,Yes,SR2638,1,2025
6.85632E+11,22-10-2025,OUT_BOUND,Express,Yes,Yes,Yes,No,Yes,No,Agent,Yes,No,No,No,No,Yes,Yes,No,No,Neutral,40,80,80,40,Yes,Yes,No,Yes,Yes,BC0436,1,2025
6.83261E+11,22-09-2025,IN_BOUND,Not Discussed,No,No,Yes,No,No,No,Customer,No,No,No,No,Yes,No,Yes,No,Yes,Satisfied,20,80,80,80,Yes,Yes,No,Yes,Yes,IT6094,1,2025
5.94833E+11,27-01-2025,OUT_BOUND,Not Discussed,No,No,Yes,No,Yes,Yes,Agent,No,No,No,No,No,No,Yes,No,No,Neutral,50,80,80,80,Yes,Yes,No,Yes,Yes,CY4953,1,2025
6.90298E+11,18-12-2025,IN_BOUND,Not Discussed,No,Yes,Yes,No,No,No,Customer,No,No,No,No,Yes,No,No,No,No,,,,,,,,,,,MN8106,1,2025
6.85241E+11,17-10-2025,OUT_BOUND,Not Discussed,Yes,No,Yes,No,No,No,Agent,Yes,No,No,No,No,No,No,No,No,,,,,,,,,,,OX0120,1,2025
6.8524E+11,16-10-2025,OUT_BOUND,Not Discussed,No,No,Yes,No,No,No,Agent,No,No,No,No,No,No,No,No,No,,,,,,,,,,,ZP3512,1,2025
6.76791E+11,25-06-2025,OUT_BOUND,Not Discussed,No,No,Yes,No,No,No,Customer,No,No,No,No,No,No,No,No,No,,,,,,,,,,,LL9241,1,2025
6.87352E+11,11-11-2025,IN_BOUND,Premier,Yes,No,Yes,No,No,No,Customer,Yes,No,Yes,No,No,No,No,No,No,""""" to their accreditation certificate", and the agent, Gabrielle," guided him through the process and offered to add him as a secondary contact to the account.""",Satisfied,50,90,90,No,"The Agent helped the customer identify the missing work category, explained the process for adding it, and offered to request the addition free of charge due to the customer's recent approval and Premier package.",JU8679,1,2025
6.24978E+11,29-04-2025,OUT_BOUND,Not Discussed,No,No,Yes,No,No,No,Agent,No,No,Not applicable,No,No,No,No,No,No,,,,,,,,,,,EF5849,1,2025
6.84085E+11,02-10-2025,OUT_BOUND,Standard,Yes,No,Yes,No,Yes,Yes,Agent,No,No,No,No,No,No,No,No,No,,,,,,,,,,,JC9791,1,2025
6.82976E+11,18-09-2025,IN_BOUND,Not Discussed,No,No,Yes,No,Yes,Yes,Customer,No,No,No,No,Yes,No,Yes,No,No,Satisfied,40,90,90,90,Yes,Yes,No,Yes,Yes,MA1446,1,2025
6.21824E+11,12-03-2025,IN_BOUND,Not Discussed,No,No,Yes,No,Yes,No,Customer,Yes,No,Yes,No,Yes,Yes,No,Yes,No,Dissatisfied,20,60,40,20,Yes,Yes,Yes,Yes,Yes,DV8120,1,2025
6.87862E+11,19-11-2025,IN_BOUND,Not Discussed,No,No,Yes,No,Yes,No,Agent,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Dissatisfied,20,60,40,40,No,No,No,Yes,Yes,CJ7773,1,2025
5.92748E+11,20-12-2024,IN_BOUND,Not Discussed,No,Yes,Yes,No,Yes,No,Customer,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Dissatisfied,20,40,30,20,Yes,Yes,Yes,Yes,Yes,YZ0902,1,2024
6.76469E+11,20-06-2025,IN_BOUND,Not Discussed,No,Yes,Yes,No,Yes,Yes,Customer,No,Yes,No,No,No,Yes,Yes,No,Yes,Dissatisfied,20,40,40,20,Yes,Yes,No,Yes,Yes,OD5076,1,2025
6.86971E+11,07-11-2025,IN_BOUND,Premier,Yes,No,Yes,No,Yes,No,Customer,Yes,Yes,No,No,No,No,Yes,No,Yes,Dissatisfied,20,60,40,40,Yes,Yes,No,Yes,Yes,AX8847,1,2025
6.80941E+11,20-08-2025,IN_BOUND,Premier,Yes,Yes,Yes,No,No,No,Customer,No,Yes,No,No,No,Yes,Yes,No,Yes,Dissatisfied,50,30,30,30,Yes,Yes,Yes,Yes,Yes,VU9662,1,2025
6.89009E+11,03-12-2025,IN_BOUND,Not Discussed,No,No,Yes,No,Yes,No,Customer,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,Dissatisfied,20,80,60,60,No,No,No,Yes,Yes,GF4671,1,2025
6.89199E+11,04-12-2025,IN_BOUND,Express,Yes,Yes,Yes,No,No,No,Customer,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,Dissatisfied,20,60,40,20,No,No,No,No,Yes,TS2708,1,2025
6.892E+11,05-12-2025,OUT_BOUND,Express,Yes,No,Yes,No,Yes,Yes,Agent,No,No,Not Applicable,No,No,No,Yes,No,No,Neutral,50,80,80,80,Yes,Yes,No,No,Yes,FR1216,1,2025
5.96627E+11,24-02-2025,IN_BOUND,Express,Yes,No,Yes,No,Yes,No,Customer,No,Yes,No,No,No,No,Yes,No,No,Dissatisfied,20,80,80,20,No,No,No,No,Yes,TV7209,1,2025
6.89923E+11,12-12-2025,OUT_BOUND,Standard,Yes,No,Yes,No,Yes,No,Customer,Yes,Yes,No,No,No,Yes,Yes,No,Yes,Dissatisfied,20,80,80,80,Yes,Yes,No,No,Yes,BN3398,1,2025
6.2508E+11,01-05-2025,IN_BOUND,Express,Yes,No,Yes,No,No,No,Customer,No,No,No,No,No,No,No,No,Yes,Neutral,50,80,80,80,Yes,Yes,No,No,Yes,CT9062,1,2025
5.91369E+11,27-11-2024,IN_BOUND,Standard,Yes,Yes,Yes,No,No,No,Customer,Yes,Yes,No,No,No,Yes,Yes,No,Yes,Dissatisfied,20,60,40,20,Yes,Yes,No,No,Yes,,1,2024
6.87158E+11,10-11-2025,IN_BOUND,Express,Yes,Yes,Yes,No,Yes,No,Customer,No,Yes,No,No,No,Yes,Yes,No,Yes,Dissatisfied,20,80,80,20,Yes,Yes,Yes,No,Yes,PL2567,1,2025
6.86119E+11,28-10-2025,OUT_BOUND,Standard,Yes,No,Yes,No,No,No,Customer,No,No,No,No,No,No,No,No,Yes,Dissatisfied,50,80,60,60,Yes,No,No,No,Yes,RP0460,1,2025
6.8697E+11,06-11-2025,OUT_BOUND,Standard,Yes,No,Yes,No,No,No,Agent,No,No,No,No,No,No,No,No,No,Dissatisfied,20,80,60,60,No,No,No,No,Yes,RP0460,1,2025
6.22105E+11,18-03-2025,IN_BOUND,Standard,Yes,Yes,Yes,No,Yes,Yes,Customer,No,Yes,No,No,No,Yes,Yes,No,No,Satisfied,60,90,90,80,No,No,No,No,Yes,BG2975,1,2025
6.78698E+11,21-07-2025,IN_BOUND,Premier,Yes,No,Yes,No,Yes,Yes,Customer,No,No,No,No,No,No,No,No,No,Satisfied,20,90,90,90,Yes,Yes,No,No,Yes,WF2780,1,2025
5.92073E+11,11-12-2024,IN_BOUND,Standard,Yes,Yes,Yes,No,No,No,Customer,Yes,Yes,No,No,No,No,No,No,No,Neutral,50,70,70,70,No,No,No,No,Yes,YH6413,1,2024
6.85774E+11,23-10-2025,OUT_BOUND,Standard,Yes,Yes,Yes,No,No,No,Agent,No,Yes,No,No,No,Yes,Yes,No,No,Dissatisfied,50,30,30,20,Yes,Yes,No,No,Yes,OD8661,1,2025
5.9137E+11,28-11-2024,IN_BOUND,Premier,Yes,No,Yes,No,Yes,No,Customer,Yes,No,Yes,No,Yes,No,Yes,No,No,Dissatisfied,40,60,60,40,Yes,Yes,Yes,No,Yes,QL2499,1,2024
5.90438E+11,12-11-2024,IN_BOUND,Not Discussed,No,No,Yes,No,Yes,No,Customer,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Dissatisfied,20,30,25,20,No,No,No,No,Yes,LL5514,1,2024
6.25513E+11,08-05-2025,IN_BOUND,Not Discussed,No,Yes,Yes,No,Yes,Yes,Customer,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Neutral,20,80,80,60,No,No,No,No,Yes,RX0223,1,2025
6.24189E+11,17-04-2025,IN_BOUND,Not Discussed,No,Yes,Yes,No,No,No,Customer,Yes,Yes,Yes,No,No,No,Yes,No,No,Satisfied,60,90,85,80,No,No,No,No,Yes,IR7759,1,2025
6.88889E+11,01-12-2025,IN_BOUND,Not Discussed,No,Yes,Yes,No,Yes,No,Customer,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Dissatisfied,20,80,60,40,No,No,No,No,Yes,FW0890,1,2025
5.96627E+11,24-02-2025,OUT_BOUND,Not Discussed,No,No,Yes,No,Yes,No,Customer,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Neutral,50,80,80,80,No,No,No,No,Yes,MC1522,1,2025
6.26392E+11,20-05-2025,IN_BOUND,Not Discussed,No,Yes,Yes,No,Yes,Yes,Customer,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,Dissatisfied,20,80,60,40,Yes,Yes,No,No,Yes,OG6056,1,2025
6.87553E+11,14-11-2025,IN_BOUND,Not Discussed,No,Yes,Yes,No,No,No,Customer,Yes,Yes,Yes,No,No,No,Yes,No,No,Neutral,50,80,80,80,No,No,No,No,Yes,TR9699,1,2025
5.97238E+11,04-03-2025,IN_BOUND,Not Discussed,No,Yes,Yes,No,No,No,Customer,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,Dissatisfied,20,80,60,40,Yes,No,No,No,Yes,FB3898,1,2025
6.86971E+11,07-11-2025,OUT_BOUND,Not Discussed,No,No,Yes,No,Yes,No,Agent,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,Dissatisfied,20,80,60,40,Yes,Yes,No,No,Yes,WV4695,1,2025
6.24671E+11,25-04-2025,IN_BOUND,Not Discussed,No,No,Yes,No,Yes,No,Customer,Yes,Yes,Yes,No,No,No,Yes,No,Yes,Neutral,50,60,55,40,No,No,No,No,Yes,KI5616,1,2025
6.90633E+11,23-12-2025,OUT_BOUND,Not Discussed,No,Yes,Yes,No,Yes,No,Agent,Yes,Yes,No,No,No,No,Yes,No,No,Dissatisfied,50,40,40,40,No,No,No,No,Yes,AL7216,1,2025
5.94581E+11,22-01-2025,IN_BOUND,Not Discussed,No,Yes,Yes,No,No,No,Customer,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Dissatisfied,20,60,40,40,No,No,No,No,Yes,HE4690,1,2025
6.91674E+11,07-01-2026,IN_BOUND,Not Discussed,No,Yes,Yes,No,No,No,Customer,Yes,Yes,No,No,No,Yes,Yes,No,Yes,Dissatisfied,20,80,80,80,No,No,No,No,Yes,KN3221,1,2026
6.87861E+11,18-11-2025,IN_BOUND,Not Discussed,No,Yes,Yes,No,No,No,Customer,No,Yes,No,No,No,No,Yes,No,Yes,Neutral,60,80,80,60,No,No,No,No,Yes,FZ0853,1,2025
5.90248E+11,11-11-2024,IN_BOUND,Not Discussed,No,Yes,Yes,No,Yes,Yes,Customer,No,Yes,No,No,No,No,Yes,No,No,Neutral,60,80,80,80,No,No,No,No,Yes,OF0386,1,2024
6.85446E+11,20-10-2025,IN_BOUND,Not Discussed,No,Yes,Yes,No,Yes,Yes,Customer,No,Yes,No,No,No,Yes,Yes,No,No,Dissatisfied,20,60,40,20,Yes,Yes,No,No,Yes,ZE2855,1,2025
6.90437E+11,19-12-2025,IN_BOUND,Not Discussed,No,Yes,Yes,No,No,No,Customer,Yes,Yes,No,No,No,Yes,Yes,No,Yes,Dissatisfied,20,60,40,40,No,No,No,No,Yes,UI2229,1,2025
6.22282E+11,19-03-2025,IN_BOUND,Not Discussed,No,Yes,Yes,No,Yes,No,Customer,Yes,Yes,No,No,No,Yes,Yes,No,No,Neutral,40,80,80,80,No,No,No,No,Yes,WB4801,1,2025
6.82152E+11,08-09-2025,IN_BOUND,Not Discussed,No,Yes,Yes,No,Yes,No,Customer,No,Yes,Yes,No,No,No,No,No,No,Dissatisfied,40,80,80,60,No,No,No,No,Yes,FW0890,1,2025
5.65596E+11,30-10-2024,IN_BOUND,Not Discussed,No,No,Yes,No,No,No,Customer,No,Yes,No,No,No,No,No,No,No,Satisfied,50,90,90,90,Yes,No,No,No,Yes,LN4762,1,2024
6.85774E+11,23-10-2025,IN_BOUND,Not Discussed,No,No,Yes,No,No,No,Customer,No,Yes,No,No,No,No,No,No,Yes,Neutral,50,80,80,80,No,No,No,No,Yes,GF1516,1,2025
6.91673E+11,06-01-2026,IN_BOUND,Not Discussed,No,No,Yes,No,Yes,No,Customer,No,Yes,No,No,Yes,No,No,No,Yes,Neutral,40,80,80,80,No,No,No,No,Yes,RL6168,1,2026
6.89553E+11,10-12-2025,OUT_BOUND,Not Discussed,No,No,Yes,No,No,No,Customer,Yes,Yes,No,No,No,No,No,No,No,Neutral,50,70,60,60,No,No,No,No,Yes,OU2137,1,2025
6.81582E+11,28-08-2025,IN_BOUND,Not Discussed,No,Yes,Yes,No,Yes,No,Customer,Yes,Yes,No,No,No,No,No,No,No,Satisfied,40,90,90,90,No,No,No,No,Yes,UT0866,1,2025
6.87862E+11,18-11-2025,IN_BOUND,Not Discussed,No,Yes,Yes,No,No,No,Customer,No,Yes,No,No,Yes,No,No,No,Yes,Neutral,50,80,65,60,No,No,No,No,Yes,KM1121,1,2025
5.93975E+11,13-01-2025,IN_BOUND,Not Discussed,No,No,Yes,No,No,No,Customer,No,No,N/A,No,Yes,No,Yes,No,No,Satisfied,50,90,80,80,Yes,No,No,No,Yes,BQ2286,1,2025
5.65434E+11,29-10-2024,IN_BOUND,Not Discussed,No,No,Yes,No,Yes,Yes,Customer,Yes,No,Yes,Yes,No,Yes,Yes,No,No,Satisfied,40,90,90,90,Yes,Yes,No,No,Yes,QM3098,1,2024
6.77235E+11,01-07-2025,OUT_BOUND,Not Discussed,No,No,Yes,No,Yes,No,Agent,Yes,No,Yes,No,No,No,Yes,No,No,Neutral,50,80,80,80,No,No,No,No,Yes,GL0955,1,2025
6.81421E+11,26-08-2025,OUT_BOUND,Not Discussed,No,No,Yes,No,Yes,No,Customer,Yes,No,Yes,No,No,No,Yes,No,No,Dissatisfied,20,60,40,40,No,No,No,No,Yes,DJ1978,1,2025
5.91756E+11,06-12-2024,IN_BOUND,Not Discussed,No,Yes,Yes,No,Yes,No,Customer,No,No,N/A,No,Yes,No,Yes,No,Yes,Dissatisfied,20,60,40,20,No,No,No,No,Yes,JI2132,1,2024
5.9499E+11,28-01-2025,OUT_BOUND,Not Discussed,No,Yes,Yes,No,Yes,No,Customer,Yes,No,Yes,No,No,Yes,Yes,No,No,Dissatisfied,20,40,30,20,Yes,Yes,No,No,Yes,XT4844,1,2025
5.94833E+11,27-01-2025,OUT_BOUND,Not Discussed,No,No,Yes,No,Yes,No,Agent,Yes,No,Yes,No,No,Yes,Yes,Yes,No,Dissatisfied,20,60,60,40,No,No,No,No,Yes,ZC1669,1,2025
6.88889E+11,01-12-2025,IN_BOUND,Not Discussed,No,No,Yes,No,No,No,Customer,Yes,No,Yes,No,No,No,No,No,No,Neutral,50,80,80,80,No,No,No,No,Yes,NO5717,1,2025
5.91754E+11,04-12-2024,OUT_BOUND,Not Discussed,No,No,Yes,No,Yes,No,Agent,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,Dissatisfied,20,40,30,20,Yes,Yes,No,No,Yes,PD4913,1,2024
6.87353E+11,12-11-2025,IN_BOUND,Not Discussed,No,Yes,Yes,No,No,No,Customer,No,No,No,Yes,Yes,No,No,No,No,Satisfied,40,90,80,80,No,No,No,No,Yes,TR7400,1,2025
5.96363E+11,18-02-2025,OUT_BOUND,Not Discussed,No,Yes,Yes,No,Yes,No,Agent,Yes,No,No,No,No,No,Yes,No,No,Dissatisfied,40,60,50,30,No,No,No,No,Yes,CU0691,1,2025
6.86837E+11,05-11-2025,IN_BOUND,Not Discussed,No,Yes,Yes,No,No,No,Customer,No,No,No,Yes,No,No,Yes,No,No,Dissatisfied,60,40,40,40,Yes,Yes,No,No,Yes,JT9910,1,2025
6.8592E+11,27-10-2025,OUT_BOUND,Not Discussed,No,No,Yes,No,No,No,Agent,No,No,No,No,Yes,No,Yes,No,No,Neutral,50,60,60,60,Yes,Yes,No,No,Yes,UO8759,1,2025
6.80317E+11,12-08-2025,IN_BOUND,Not Discussed,No,No,Yes,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,20,90,90,90,No,No,No,No,Yes,IL8206,1,2025
6.83926E+11,01-10-2025,IN_BOUND,Not Discussed,No,No,Yes,No,No,No,Customer,No,No,No,No,Yes,No,No,No,Yes,Satisfied,50,90,80,80,No,No,No,No,Yes,GD0173,1,2025
6.79458E+11,01-08-2025,IN_BOUND,Not Discussed,No,No,Yes,No,No,No,Customer,No,No,No,No,Yes,No,No,No,No,Satisfied,40,90,90,90,Yes,Yes,No,No,Yes,YP3387,1,2025
6.85773E+11,23-10-2025,OUT_BOUND,Not Discussed,No,Yes,Yes,No,Yes,Yes,Customer,Yes,No,No,No,No,No,Yes,No,Yes,Satisfied,20,80,80,80,No,No,No,No,Yes,XH0375,1,2025
6.51142E+11,02-06-2025,IN_BOUND,Not Discussed,No,No,Yes,No,No,No,Customer,Yes,No,No,Yes,No,No,Yes,No,No,Satisfied,50,90,80,80,No,No,No,No,Yes,RO6152,1,2025
6.50532E+11,22-05-2025,IN_BOUND,Not Discussed,No,No,Yes,No,No,No,Customer,No,No,No,No,No,No,Yes,No,Yes,Dissatisfied,20,80,80,60,No,No,No,No,Yes,HA2959,1,2025
6.76349E+11,18-06-2025,IN_BOUND,Not Discussed,No,No,Yes,No,No,No,Customer,No,No,No,No,No,No,Yes,No,No,Neutral,50,80,80,80,No,No,No,No,Yes,VF6714,1,2025
5.96042E+11,14-02-2025,OUT_BOUND,Not Discussed,No,No,Yes,No,No,No,Agent,Yes,No,No,No,No,No,No,No,No,Neutral,50,80,80,80,No,No,No,No,Yes,GI7382,1,2025
6.87353E+11,12-11-2025,OUT_BOUND,Not Discussed,No,Yes,Yes,No,Yes,No,Agent,Yes,No,No,No,No,Yes,Yes,No,No,Neutral,50,80,80,80,No,No,No,No,Yes,NT6445,1,2025
6.85773E+11,23-10-2025,IN_BOUND,Not Discussed,No,Yes,Yes,No,Yes,No,Customer,No,No,No,No,No,Yes,Yes,No,Yes,Dissatisfied,20,80,60,40,No,No,No,No,Yes,WE5699,1,2025
6.8524E+11,16-10-2025,OUT_BOUND,Not Discussed,No,No,Yes,No,No,No,Agent,No,No,No,No,No,No,Yes,No,No,Dissatisfied,50,60,55,55,Yes,Yes,No,No,Yes,LQ8441,1,2025
6.23634E+11,09-04-2025,OUT_BOUND,Not Discussed,No,No,Yes,No,Yes,Yes,Agent,Yes,No,No,No,No,No,Yes,No,Yes,Dissatisfied,20,60,40,20,Yes,Yes,No,No,Yes,BR1158,1,2025
6.88585E+11,26-11-2025,OUT_BOUND,Not Discussed,No,No,Yes,No,No,Yes,Agent,No,No,No,No,No,No,Yes,No,No,Neutral,50,80,80,80,Yes,Yes,No,No,Yes,SD8158,1,2025
5.97369E+11,06-03-2025,IN_BOUND,Not Discussed,No,Yes,Yes,No,Yes,Yes,Customer,Yes,No,No,No,Yes,Yes,Yes,No,No,Neutral,50,80,65,60,Yes,Yes,No,No,Yes,BA3599,1,2025
6.83926E+11,01-10-2025,IN_BOUND,Not Discussed,No,No,Yes,No,No,No,Customer,No,No,No,Yes,No,No,No,No,No,Neutral,50,90,80,80,No,No,No,No,Yes,,1,2025
6.22283E+11,19-03-2025,IN_BOUND,Not Discussed,No,No,Yes,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,20,90,90,90,Yes,No,No,No,Yes,RC7861,1,2025
5.94832E+11,24-01-2025,IN_BOUND,Not Discussed,No,No,Yes,No,Yes,No,Customer,No,No,No,Yes,Yes,No,No,No,No,Dissatisfied,50,20,20,20,No,No,No,No,Yes,BJ2609,1,2025
6.88423E+11,24-11-2025,OUT_BOUND,Not Discussed,No,No,Yes,No,No,No,Customer,No,No,No,No,No,No,No,No,Yes,Dissatisfied,50,20,20,Not Discussed,No,No,No,No,Yes,YV6583,1,2025
6.82828E+11,15-09-2025,IN_BOUND,Not Discussed,No,No,Yes,No,No,No,Customer,No,No,No,No,No,No,Yes,No,Yes,Satisfied,20,90,90,90,No,No,No,No,Yes,OF3001,1,2025
5.91634E+11,03-12-2024,IN_BOUND,Not Discussed,No,No,Yes,No,Yes,No,Customer,No,No,No,No,No,No,Yes,No,Yes,Satisfied,60,90,85,80,No,No,No,No,Yes,QQ7661,1,2024
5.96362E+11,18-02-2025,IN_BOUND,Not Discussed,No,No,Yes,No,No,No,Customer,No,No,No,No,Yes,No,No,No,No,Satisfied,50,90,90,90,No,No,No,No,Yes,QW5756,1,2025
5.9137E+11,28-11-2024,IN_BOUND,Not Discussed,Yes,No,Yes,No,No,No,Customer,No,No,No,No,Yes,No,No,No,No,Dissatisfied,30,80,75,60,Yes,Yes,No,No,Yes,XE1305,1,2024
6.5219E+11,16-06-2025,IN_BOUND,Not Discussed,No,No,Yes,No,No,No,Customer,No,No,No,No,No,No,Yes,No,No,Neutral,40,80,80,80,No,No,No,No,Yes,EZ7398,1,2025
6.90131E+11,16-12-2025,OUT_BOUND,Not Discussed,No,No,Yes,No,No,No,Agent,Yes,No,Yes,No,No,No,Yes,No,No,Satisfied,50,90,90,90,Yes,Yes,No,No,Yes,DM3499,1,2025
6.89717E+11,10-12-2025,IN_BOUND,Not Discussed,No,No,Yes,No,No,No,Customer,Yes,No,Yes,No,No,No,Yes,No,No,Neutral,50,80,65,60,No,No,No,No,Yes,JO9302,1,2025
5.94703E+11,22-01-2025,IN_BOUND,Not Discussed,No,No,Yes,No,Yes,No,Customer,Yes,No,Yes,No,No,No,Yes,No,No,Satisfied,20,80,80,80,No,No,No,No,Yes,,1,2025
6.22105E+11,18-03-2025,OUT_BOUND,Not Discussed,No,No,Yes,No,No,No,Agent,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Satisfied,80,90,85,80,No,No,No,No,Yes,VK0813,1,2025
6.79955E+11,06-08-2025,OUT_BOUND,Not Discussed,No,No,Yes,No,Yes,No,Agent,Yes,No,Yes,No,No,Yes,Yes,Yes,No,Satisfied,20,80,80,80,Yes,No,No,No,Yes,UL1272,1,2025
6.90437E+11,19-12-2025,OUT_BOUND,Not Discussed,No,No,Yes,No,No,No,Customer,Yes,No,Yes,No,Yes,No,Yes,No,Yes,Neutral,50,80,70,70,Yes,Yes,No,No,Yes,OY5290,1,2025
5.94833E+11,27-01-2025,IN_BOUND,Not Discussed,No,No,Yes,No,Yes,Yes,Customer,Yes,No,Yes,No,No,No,Yes,No,No,Satisfied,60,90,90,90,No,No,No,No,Yes,QK4618,1,2025
5.95127E+11,30-01-2025,IN_BOUND,Not Discussed,No,No,Yes,No,Yes,No,Customer,Yes,No,Yes,No,No,No,Yes,No,No,Satisfied,40,90,90,90,Yes,No,No,No,Yes,BA5019,1,2025
6.90632E+11,22-12-2025,IN_BOUND,Not Discussed,No,No,Yes,No,Yes,No,Customer,Yes,No,Yes,No,No,No,Yes,No,No,Satisfied,40,90,90,90,Yes,Yes,No,No,Yes,ZP2931,1,2025
5.90737E+11,19-11-2024,OUT_BOUND,Not Discussed,No,No,Yes,No,Yes,Yes,Customer,Yes,No,Yes,No,Yes,No,Yes,No,No,Satisfied,50,90,90,90,Yes,No,No,No,Yes,HV2990,1,2024
5.91142E+11,25-09-2025,OUT_BOUND,Not Discussed,No,No,Yes,No,No,No,Agent,Yes,No,Yes,No,No,No,Yes,No,No,Neutral,50,80,70,Not Discussed,No,No,No,No,Yes,TE2954,1,2025
5.96485E+11,20-02-2025,OUT_BOUND,Not Discussed,No,No,Yes,No,Yes,No,Agent,Yes,No,No,No,No,Yes,Yes,No,No,Neutral,40,80,70,60,No,No,No,No,Yes,NZ6968,1,2025
6.84084E+11,02-10-2025,IN_BOUND,Not Discussed,No,Yes,Yes,No,Yes,No,Customer,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Satisfied,20,90,80,60,No,No,No,No,Yes,,1,2025
6.89923E+11,12-12-2025,IN_BOUND,Not Discussed,No,No,Yes,No,Yes,No,Customer,No,No,No,Yes,No,Yes,Yes,No,No,Satisfied,20,90,90,90,No,No,No,No,Yes,,1,2025
6.217E+11,11-03-2025,IN_BOUND,Not Discussed,No,No,Yes,No,Yes,Yes,Agent,Yes,No,No,No,No,No,Yes,No,Yes,Satisfied,60,90,80,80,Yes,No,No,No,Yes,HF9580,1,2025
6.85446E+11,20-10-2025,OUT_BOUND,Not Discussed,No,No,Yes,No,Yes,No,Agent,Yes,No,No,No,No,Yes,Yes,No,Yes,Dissatisfied,40,80,70,60,Yes,Yes,No,No,Yes,HV6147,1,2025
6.51142E+11,02-06-2025,IN_BOUND,Not Discussed,No,No,Yes,No,No,No,Customer,Yes,No,No,No,No,No,Yes,No,Yes,Neutral,60,80,70,70,Yes,No,No,No,Yes,RE9365,1,2025
1.93616E+11,25-09-2025,IN_BOUND,Not Discussed,No,No,Yes,No,No,No,Customer,No,No,No,Yes,Yes,No,Yes,No,No,Neutral,60,80,80,60,Yes,Yes,Yes,No,Yes,LP9960,1,2025
5.9499E+11,28-01-2025,OUT_BOUND,Express,Yes,No,Yes,No,Yes,No,Agent,No,No,No,No,No,No,Yes,No,Yes,Satisfied,50,80,80,60,No,No,No,No,Yes,ZE9755,1,2025
5.96485E+11,20-02-2025,IN_BOUND,Standard,Yes,Yes,Yes,No,Yes,Yes,Customer,No,No,No,No,Yes,Yes,Yes,No,No,Neutral,20,80,80,80,Yes,No,No,No,Yes,IF7961,1,2025
6.82975E+11,17-09-2025,OUT_BOUND,Standard,Yes,Yes,Yes,No,Yes,No,Customer,Yes,No,Yes,No,Yes,Yes,Yes,No,No,Satisfied,50,80,80,80,Yes,Yes,No,No,Yes,CG9408,1,2025
6.86118E+11,28-10-2025,IN_BOUND,Standard,Yes,No,Yes,No,No,No,Customer,Yes,No,No,Yes,No,No,Yes,No,No,Satisfied,20,80,80,80,No,No,No,No,Yes,VI2758,1,2025
6.90298E+11,18-12-2025,OUT_BOUND,Express,Yes,No,Yes,No,Yes,Yes,Agent,Yes,No,No,No,Yes,Yes,Yes,No,No,Neutral,50,70,70,70,Yes,Yes,No,No,Yes,PH7172,1,2025
5.9499E+11,28-01-2025,IN_BOUND,Assisted,Yes,Yes,Yes,No,No,No,Customer,Yes,No,No,No,No,No,Yes,No,No,Neutral,40,80,80,80,Yes,No,No,No,Yes,XT4844,1,2025
5.95604E+11,07-02-2025,OUT_BOUND,Standard,Yes,No,Yes,No,No,No,Agent,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Dissatisfied,40,80,70,60,No,No,No,No,Yes,ZC1669,1,2025
